151,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
152,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
153,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
154,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
155,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
156,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
157,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
158,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
159,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
160,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
161,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
162,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
163,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
164,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
165,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
166,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
167,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
168,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
169,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
170,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
171,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
172,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
173,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
174,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
175,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
176,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
177,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
178,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
179,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
180,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
181,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
182,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
183,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
184,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
185,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
186,PA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
187,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
188,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
189,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
190,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
191,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
192,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
193,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
194,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
195,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
196,PA,$85.00,$0.35,$0.35,$0.35,$0.35,$0.35,$0.35,5
197,DE,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
198,DE,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
199,DE,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
200,DC,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
201,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
202,DC,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
203,DC,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
204,DC,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
205,DC,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
205,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
205,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
206,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
207,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
208,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
209,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
210,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
211,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
212,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
214,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
215,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
216,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
217,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
218,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
219,MD,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
220,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
221,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
222,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
223,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
224,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
225,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
226,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
227,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
228,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
229,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
230,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
231,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
232,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
233,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
234,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
235,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
236,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
237,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
238,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
239,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
240,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
241,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
242,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
243,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
244,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
245,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
246,VA,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
247,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
248,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
249,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
250,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
251,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
252,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
253,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
254,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
255,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
256,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
257,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
258,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
259,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
260,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
261,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
262,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
263,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
264,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
265,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
266,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
267,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
268,WV,$95.00,$0.47,$0.47,$0.47,$0.47,$0.47,$0.47,5
270,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
271,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
272,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
273,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
274,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
275,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
276,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
277,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
278,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
279,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
280,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
281,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
282,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
283,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
284,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
285,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
286,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
287,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
288,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
289,NC,$85.00,$0.23,$0.23,$0.23,$0.23,$0.23,$0.23,5
290,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
291,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
292,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
293,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
294,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
295,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
296,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
297,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
298,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
299,SC,$85.00,$0.27,$0.27,$0.27,$0.27,$0.27,$0.27,5
300,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
301,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
302,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
303,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
304,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
305,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
306,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
307,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
308,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
309,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
310,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
311,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
312,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
313,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
314,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
315,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
316,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
317,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
318,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
319,GA,$85.00,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25,4
320,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
321,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
322,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
323,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
324,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
325,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
326,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
327,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
328,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
329,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
330,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
331,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
332,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
333,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
334,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
335,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
336,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
337,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
338,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
339,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
341,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
342,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
344,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
346,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
347,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
349,FL,$85.00,$0.42,$0.42,$0.42,$0.42,$0.42,$0.42,5
350,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
351,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
352,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
354,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
355,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
356,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
357,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
358,AL,$85.00,$0.40,$0.40,$0.40,$0.40,$0.40,$0.40,5
